109	Grjótasel
109	Grófarsel
109	Grýtubakki
109	Hagasel
109	Hálsasel
109	Heiðarsel
109	Heimahvammur
109	Hjallasel
109	Hjaltabakki
109	Hléskógar
109	Hnjúkasel
109	Holtasel
109	Hólastekkur
109	Hólmasel
109	Hryggjarsel
109	Hæðarsel
109	Írabakki
109	Jafnasel
109	Jakasel
109	Jórusel
109	Jöklasel
109	Jörfabakki
109	Kaldasel
109	Kambasel
109	Kleifarsel
109	Klyfjasel
109	Kóngsbakki
109	Kögursel
109	Lambasel
109	Lambastekkur
109	Látrasel
109	Leirubakki
109	Lindarsel
109	Ljárskógar
109	Lækjarsel
109	Maríubakki
109	Melsel
109	Mýrarsel
109	Núpabakki
109	Ósabakki
109	Prestbakki
109	Rangársel
109	Raufarsel
109	Réttarbakki
109	Réttarsel
109	Seljabraut
109	Síðusel
109	Skagasel
109	Skálará
109	Skógarsel
109	Skriðusel
109	Skriðustekkur
109	Staðarbakki
109	Staðarsel
109	Stafnasel
109	Stallasel
109	Stapasel
109	Steinasel
109	Stekkjarbakki
109	Stekkjarsel
109	Stíflusel
109	Strandasel
109	Strýtusel
109	Stuðlasel
109	Teigasel
109	Tindasel
109	Tjarnarsel
109	Tungubakki
109	Tungusel
109	Urðarbakki
109	Urðarstekkur
109	Vaðlasel
109	Vaglasel
109	Vatnasel
109	Vatnsveituvegur
109	Víkurbakki
109	Vogasel
109	Ystasel
109	Þangbakki
109	Þarabakki
109	Þingasel
109	Þjóttusel
109	Þrándarsel
109	Þúfusel
109	Þverársel
109	Þönglabakki
109	Öldusel
110	Almannadalur
110	Axarhöfði
110	Álakvísl
110	Árbæjarblettur
110	Árkvörn
110	Ártún
110	Ártúnshöfði
110	Árvað
110	B-Tröð
110	Bakkakot
110	Bakki í Hólmslandi v/ Suðurlandsveg
110	Baldurshagi
110	Básbryggja
110	Birtingakvísl
110	Bitruháls
110	Bíldshöfði
110	Bjallavað
110	Bleikjukvísl
110	Bratthöfði
110	Brautarás
110	Breiðavað
110	Breiðhöfði
110	Brekknaás
110	Brekkubær
110	Brúarás
110	Bryggjugarður
110	Bröndukvísl
110	Bugða
110	Búðavað
110	Bæjarháls
110	Deildarás
110	Dísarás
110	Dragháls
110	Dvergshöfði
110	Eirhöfði
110	Eldshöfði
110	Elliðabraut
110	Elliðavað
110	Elliðavatn
110	Elliðavatnsblettur
110	Elliðavatnshverfi
110	Eyktarás
110	Fagribær
110	Faxaból
110	Ferjuvað
110	Fiskakvísl
110	Fjarðarás
110	Fossháls
110	Funahöfði
110	Fylkisvegur
110	Glæsibær
110	Grjótháls
110	Grundarás
110	Grundarhvarf
110	Hamarshöfði
110	Hábær
110	Hádegismóar
110	Heiðarás
110	Heiðarbær
110	Helluvað
110	Hestavað
110	Hestháls
110	Hitaveituvegur
110	Hlaðbær
110	Hólavað
110	Hólmur
110	Hólmvað
110	Hraunbær
110	Hvammur
110	Hyrjarhöfði
110	Höfðabakki
110	Járnháls
110	Kambavað
110	Kistuhylur
110	Klapparás
110	Kleifarás
110	Klettháls
110	Kólguvað
110	Krókavað
110	Krókháls
110	Lambhóll
110	Laxakvísl
110	Lindarvað
110	Litlaland
110	Lyngháls
110	Lynghóll
110	Lækjarás
110	Lækjarvað
110	Malarás
110	Malarhöfði
110	Melbær
110	Móvað
110	Mýrarás
110	Naustabryggja
110	Nesjavallaleið
110	Nethylur
110	Norðlingabraut
110	Norðlingavað
110	Norðurás
110	Næfurás
110	Póstfang óþekkt
110	Rafstöðvarvegur
110	Rauðavað
110	Rauðás
110	Rauðihvammur
110	Rauðihvammur v/ Suðurlandsveg
110	Reiðvað
110	Reyðarkvísl
110	Reykás
110	Reynisvatnsvegur
110	Réttarháls
110	Rofabær
110	Sandavað
110	Seiðakvísl
110	Selásblettur
110	Selásbraut
110	Selvað
110	Silungakvísl
110	Sílakvísl
110	Skógarás
110	Skólabær
110	Smalaskáli
110	Smálandabraut
110	Smiðshöfði
110	Sólbrekka
110	Sólheimar
110	Stangarhylur
110	Stórhöfði
